url,title,price_in_rp,location,district,city,bedrooms,bathrooms,land_size_m2,building_size_m2,certificate,electricity_power,property_condition,floor_count,description
https://www.rumah123.com/properti/bekasi/hos11360272/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,"Rumah cantik Sumarecon Bekasi
Lingkungan asri, tenang & nyaman",2990000000.0,"Soekarno Hatta, Bandung",Soekarno Hatta,Bekasi,4.0,4.0,239.0,272.0,SHM,4400.0,4.0,2.0,"Tempat Jemuran, Jalur Telepon, Taman,  Taman"
https://www.rumah123.com/properti/bekasi/hos10680347/#qid~748f5d2d-8d3a-4a4e-a1b4-37c7be7ffc25,"Rumah Kekinian, Magenta Summarecon Bekasi",1270000000.0,"Harapan Indah, Bekasi",Harapan Indah,Bekasi,3.0,2.0,55.0,69.0,HGB,2200.0,4.0,2.0,Taman
https://www.rumah123.com/properti/bekasi/hos10685867/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,Rumah Cantik 2 Lantai Cluster Bluebell Summarecon Bekasi,1950000000.0,"Cibubur, Bogor",Cibubur,Bekasi,3.0,3.0,119.0,131.0,HGB,2200.0,4.0,2.0," Jogging Track,  Kolam Renang, Masjid,  Taman, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos10927790/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,Rumah Mewah 2Lantai L10x18 C di Cluster VERNONIA Summarecon Bekasi..,3300000000.0,"Bojong Gede, Bogor",Bojong Gede,Bekasi,3.0,3.0,180.0,174.0,SHM,3500.0,5.0,2.0," Jalur Telepon,  Jogging Track, Track Lari,  Kolam Renang, Kolam Renang,  Taman, Taman, CCTV, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos10785530/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15,"Rumah Hoek di Cluster Maple Summarecon Bekasi, Bekasi",4500000000.0,"Bojong Sari, Depok",Bojong Sari,Bekasi,4.0,3.0,328.0,196.0,SHM,3500.0,4.0,2.0," Jogging Track,  Kolam Renang, Taman, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11177142/#qid~1807f915-9393-4e9c-a6d6-eb3d73117a15,"Rumah Siap Huni di Cluster Acasia, Summarecon Bekasi",2700000000.0,"Cinere, Depok",Cinere,Bekasi,3.0,3.0,136.0,200.0,SHM,3500.0,4.0,2.0,"Jalur Telepon, Taman,  Keamanan,  Kolam Renang"
https://www.rumah123.com/properti/bekasi/hos11322477/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,Rumah Baru Cluster Regia Perumahan Summarecon Crown Gading Bekasi,952000000.0,"Sentul City, Bogor",Sentul City,Bekasi,2.0,2.0,55.0,50.0,Lainnya,2200.0,5.0,2.0," One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Taman,  Playground, Wastafel, CCTV"
https://www.rumah123.com/properti/bekasi/hos11062997/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,"Rumah Murah Siap Huni Di Cluster Palm, Summarecon Bekasi",1800000000.0,"Citra Garden, Jakarta Barat",Citra Garden,Bekasi,2.0,1.0,119.0,82.0,SHM,2200.0,5.0,2.0," Ac,  Jogging Track,  Kolam Renang,  Taman,  Masjid, CCTV, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos9769480/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,MURAH RUMAH 2 LANTAI CLUSTER LOTUS 8X18 PREMIUM SUMMARECON BEKASI,2350000000.0,"Citayam, Depok",Citayam,Bekasi,3.0,3.0,144.0,149.0,HGB,2200.0,4.0,2.0," Jogging Track,  Kolam Renang, Taman, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11076279/#qid~a66a9a0c-074f-4353-9af4-c1172246995f,Rumah Adem Pojok Bluebell 7x17 Premium Hoek Summarecon Bekasi,2700000000.0,"Sawangan, Depok",Sawangan,Bekasi,3.0,3.0,193.0,136.0,HGB,3500.0,4.0,3.0,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground, Jalur Telepon, Lapangan Basket"
https://www.rumah123.com/properti/bekasi/hos11367131/#qid~92ba0f74-8d24-4443-ba21-ef0fc8b60b12,Summarecon crown gading cluster jasmia,5360000000.0,"Pancoran Mas, Depok",Pancoran Mas,Bekasi,5.0,4.0,192.0,370.0,HGB,3500.0,5.0,2.0,"Tempat Jemuran,  Jogging Track, Tempat Gym,  Track Lari,  Kolam Renang,  Taman, Taman,  Masjid,  Kolam Ikan, Jalur Telepon,  Keamanan, Lapangan Basket"
https://www.rumah123.com/properti/bekasi/hos11366509/#qid~5f97c480-2a30-4cc1-8865-e71370e39945,Summarecon crown gading cluster Regia,952000000.0,"Citayam, Depok",Citayam,Bekasi,2.0,2.0,55.0,50.0,HGB,2200.0,5.0,2.0,"Tempat Jemuran, Track Lari,  Kolam Renang, Masjid,  Taman, Kolam Renang, Jogging Track,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11294718/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,"Rumah di Cluster bluebell summarecon bekasi, Summarecon Bekasi",2250000000.0,"Cinere, Depok",Cinere,Bekasi,4.0,3.0,119.0,150.0,SHM,2200.0,4.0,2.0,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  Playground, Jogging Track, Keamanan"
https://www.rumah123.com/properti/bekasi/hos11294624/#qid~1b7a9d0c-ee33-4011-8fa7-b8b433493648,"Jual Rumah 2 Lantai Cluster Bluebell 7x17 Terawat, Summarecon",2250000000.0,"Cengkareng, Jakarta Barat",Cengkareng,Bekasi,3.0,2.0,119.0,150.0,SHM,2200.0,4.0,1.0,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang,  AC, Kitchen Set, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Wastafel, Jalur Telepon"
https://www.rumah123.com/properti/bekasi/hos11290011/#qid~d9d1e4a0-1e08-42a1-922b-990a3f0b89de,Rumah Bagus di  Cluster Palm Summarecon Bekasi,2450000000.0,"Jakarta Garden City, Jakarta Timur",Jakarta Garden City,Bekasi,3.0,3.0,144.0,150.0,Lainnya,2200.0,4.0,1.0," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Keamanan"
https://www.rumah123.com/properti/bekasi/hos11222131/#qid~aeb345f5-d0dd-46bf-8173-9872e4274ee2,Rumah mewah Sertategis di Jatiasih Bekasi,125000000.0,"Kebayoran Baru, Jakarta Selatan",Kebayoran Baru,Bekasi,3.0,1.0,110.0,110.0,SHM,1300.0,5.0,2.0,Taman
https://www.rumah123.com/properti/bekasi/hos11220899/#qid~20ac432b-8f9e-4292-b32e-64ce30895fc6,Rumah Siap Huni di Summarecon Bekasi,1980000000.0,"Cilandak, Jakarta Selatan",Cilandak,Bekasi,2.0,2.0,119.0,98.0,SHM,3500.0,4.0,2.0,"Tempat Jemuran,  Jogging Track,  Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV, Ac, Taman,  Playground, Lapangan Voli, AC,  Keamanan, Lapangan Basket"
https://www.rumah123.com/properti/bekasi/hos11219104/#qid~9a12dd35-89ca-40ce-a350-946cd22e0aaf,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,764000000.0,"Pantai Indah Kapuk 2, Jakarta Utara",Pantai Indah Kapuk 2,Bekasi,3.0,3.0,78.0,83.0,SHM,2200.0,5.0,2.0,"Track Lari,  One Gate System, Taman,  Playground, CCTV"
https://www.rumah123.com/properti/bekasi/hos11149218/#qid~1d4b1985-ab52-4d46-a381-159c096620b6,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,764000000.0,"Cipayung, Jakarta Timur",Cipayung,Bekasi,3.0,3.0,78.0,83.0,SHM,2200.0,5.0,2.0,"Track Lari,  One Gate System, Keamanan 24 jam,  CCTV,  Playground, Taman, CCTV"
https://www.rumah123.com/properti/bekasi/hos11146776/#qid~a49831f0-c7fc-47cc-b0c4-db46af7941f9,Rumah Bagus Cantik Furnished di Summarecon Bekasi,2350000000.0,"Kelapa Gading, Jakarta Utara",Kelapa Gading,Bekasi,3.0,2.0,119.0,140.0,Lainnya,0.0,4.0,2.0,"Kitchen Set, AC"
https://www.rumah123.com/properti/bekasi/hos11145482/#qid~425c1298-5699-4d57-9f6a-7ec955cd9c01,"Dijual Rumah 2 Lantai di Cluster Magnolia, Sudah Renovasi",2550000000.0,"Pantai Indah Kapuk, Jakarta Utara",Pantai Indah Kapuk,Bekasi,3.0,2.0,144.0,186.0,SHM,2200.0,3.0,2.0,"Tempat Jemuran, Track Lari,  One Gate System,  Kolam Renang, Akses Parkir, Keamanan 24 jam,  Taman,  CCTV,  Playground, Jalur Telepon, Lapangan Basket"
https://www.rumah123.com/properti/bekasi/hos11088934/#qid~e7ef0e6b-2717-4a5d-9c21-245b1cef7967,Rumah minimalis termurah di jatiasih bekasi,480000000.0,"Pantai Indah Kapuk, Jakarta Utara",Pantai Indah Kapuk,Bekasi,2.0,1.0,55.0,30.0,SHM,1300.0,5.0,1.0,"Keamanan, Taman"
https://www.rumah123.com/properti/bekasi/hos11086914/#qid~31b9fe7a-0a69-4fc9-a8a4-43ab4e9a6769,Di Jual Cepat Rumah Cantik di Cluster Summarecon Bekasi,1900000000.0,"Pamulang, Tangerang Selatan",Pamulang,Bekasi,2.0,3.0,91.0,120.0,Lainnya,0.0,5.0,2.0,"Jalur Telepon, Taman,  Keamanan,  Kolam Renang"
https://www.rumah123.com/properti/bekasi/hos10990207/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,"Rumah murah di Bekasi, gabus tambun utara Dekat Akses Toll Cilincing-cibitung",300000000.0,"Rungkut, Surabaya",Rungkut,Bekasi,2.0,1.0,60.0,36.0,SHM,1300.0,5.0,1.0," Taman, Ac, AC,  Masjid, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11349434/#qid~213b5619-a399-47b3-bfcf-faaef6b542d5,"Rumah Luxury Summarecon Crown Gading, di Utara Timur, Jakata",5270000000.0,"Bintaro, Tangerang Selatan",Bintaro,Bekasi,4.0,3.0,192.0,307.0,HGB,3500.0,5.0,3.0,"Lapangan Tenis, Taman, Keamanan 24 jam"
https://www.rumah123.com/properti/bekasi/hos10648464/#qid~2327913a-137c-4a9f-a3fe-15ca2e2ac48d,Rumah Minimalis  Murah Di Grand Galaxy City Cluster Victoria Garden 2 Bagus,2800000000.0,"Serpong, Tangerang Selatan",Serpong,Bekasi,4.0,3.0,150.0,200.0,SHM,5500.0,4.0,2.0," Jalur Telepon,  Ac,  Kolam Renang,  Taman,  CCTV, Jogging Track, Keamanan"
https://www.rumah123.com/properti/bekasi/hos11201668/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,"Dijual Smart House, 5 Juta Sudah Bisa Dapat Rumah Baru di Cluster Pianta di Mutiara Gading City, Bekasi",500000000.0,"Rungkut, Surabaya",Rungkut,Bekasi,3.0,1.0,72.0,42.0,HGB,2200.0,5.0,1.0,"Keamanan 24 jam, Taman"
https://www.rumah123.com/properti/bekasi/hos11201629/#qid~f6c2cf9d-44fa-4c1a-8749-8ee96b116e93,"Smart House, 5 Juta Sudah Bisa Dapat Rumah Baru di Cluster Fresia di Mutiara Gading City, Bekasi",439000000.0,"Sunter, Jakarta Utara",Sunter,Bekasi,3.0,1.0,60.0,37.0,HGB,2200.0,5.0,1.0,"Keamanan 24 jam, Taman"
https://www.rumah123.com/properti/bekasi/hos2279368/#qid~9e4aedac-e432-48b8-bf0d-a6ad052759eb,MODERN HUNIAN NYAMAN DENGAN FASILITAS LENGKAP DAN HARGA TERJANGKAU,800000000.0,"Rungkut, Surabaya",Rungkut,Bekasi,3.0,2.0,92.0,82.0,SHM,2200.0,5.0,2.0,Taman
https://www.rumah123.com/properti/bekasi/hos10947860/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,"Rumah Murah Siap Huni di Perumahan Bumi Dirgantara Permai, Bekasi",850000000.0,"Waru, Sidoarjo",Waru,Bekasi,3.0,2.0,200.0,125.0,SHM,2200.0,4.0,1.0,"Tempat Jemuran, Masjid, Keamanan 24 jam,  Taman, Taman,  Masjid, Keamanan"
https://www.rumah123.com/properti/bekasi/hos11095460/#qid~28f37bc1-ecdd-40b0-9d22-cc1f698abc43,"Lelang Perumahan 2 Lt Metland Bekasi, Jawa Barat",700000000.0,"Pantai Indah Kapuk, Jakarta Utara",Pantai Indah Kapuk,Bekasi,3.0,2.0,90.0,146.0,SHM,3500.0,4.0,2.0,"Tempat Jemuran, Lapangan Bola,  Akses Parkir, Track Lari, Masjid, Keamanan 24 jam,  Tempat Laundry, Taman, Wastafel"
https://www.rumah123.com/properti/bekasi/hos11368648/#qid~88644097-6006-48f0-a43a-aae9622d73e1,Dijual Rumah mewah Full Furnished posisi hook di Taman Permata Cikunir Bekasi,4950000000.0,"Surabaya Kota, Surabaya",Surabaya Kota,Bekasi,5.0,4.0,348.0,430.0,SHM,5500.0,4.0,2.0,"CCTV, Ac, AC"
https://www.rumah123.com/properti/bekasi/hos11368590/#qid~248a69c1-c632-4c6a-a07a-f99c9fea9e2c,Rumah Moderen Strategis Dekat Tol Supermarket Bekasi Jawa barat,1300000000.0,"Pamulang, Tangerang Selatan",Pamulang,Bekasi,4.0,4.0,84.0,105.0,SHM,2200.0,5.0,2.0," Jalur Telepon,  Ac,  Jogging Track, Tempat Jemuran, Lapangan Bola, Lapangan Tenis,  Kolam Renang,  AC, Mesin Cuci,  Lapangan Bulu Tangkis, Taman, Wastafel,  Pemanas Air,  Tempat Gym,  Masjid, Jalur Telepon, Keamanan,  Track Lari"
https://www.rumah123.com/properti/bekasi/hos11368507/#qid~248a69c1-c632-4c6a-a07a-f99c9fea9e2c,Rumah 2lantai di bekasi kota deket tol bekasi timur,1200000000.0,"BSD, Tangerang",BSD,Bekasi,3.0,2.0,120.0,90.0,SHM,2200.0,5.0,2.0,"AC,  Ac, Track Lari,  Akses Parkir,  One Gate System,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang,  Taman,  Tempat Laundry,  CCTV, Taman,  Playground, Jogging Track,  Masjid,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11368391/#qid~ed76d321-3dd1-4870-bf5c-1d4846a1840f,Dijual Rumah bebas banjir di Griya Metropolitan Bekasi Selatan,2650000000.0,"Bintaro, Tangerang Selatan",Bintaro,Bekasi,5.0,4.0,160.0,296.0,SHM,3500.0,4.0,2.0,"Masjid, Keamanan, Keamanan 24 jam"
https://www.rumah123.com/properti/bekasi/hos11368308/#qid~66fda1b3-faea-414d-8734-5882e92c68e3,Modern Strategis Dinamis Dekat Tol Supermarket,1300000000.0,"Pondok Cabe, Tangerang",Pondok Cabe,Bekasi,4.0,4.0,84.0,105.0,SHM,2200.0,5.0,2.0," Jalur Telepon,  AC, Masjid, Kolam Renang,  CCTV, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Keamanan, Mesin Cuci,  Ac,  Kolam Renang"
https://www.rumah123.com/properti/bekasi/hos11368282/#qid~66fda1b3-faea-414d-8734-5882e92c68e3,Rumah Moderen Strategis Dekat Tol Supermarket Bekasi jati Sampurna,1300000000.0,"Cipondoh, Tangerang",Cipondoh,Bekasi,4.0,4.0,84.0,105.0,SHM,2200.0,5.0,2.0,"Tempat Jemuran,  Jogging Track, Lapangan Bola, Lapangan Bulu Tangkis,  AC, Mesin Cuci, Kolam Renang,  Taman, Ac, Taman,  Pemanas Air, Wastafel,  Tempat Gym,  Masjid,  Keamanan,  Track Lari"
https://www.rumah123.com/properti/bekasi/hos11367821/#qid~496627fa-9711-4842-b930-82895a11c817,Rumah Moderen Strategis Dekat Tol Supermarket,1300000000.0,"Alam Sutera, Tangerang",Alam Sutera,Bekasi,4.0,3.0,84.0,105.0,SHM,0.0,5.0,2.0," Jalur Telepon,  Jogging Track,  AC, Masjid,  CCTV, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Bola,  Akses Parkir,  One Gate System, Keamanan 24 jam,  Taman, Taman,  Playground,  Tempat Gym,  Keamanan, Mesin Cuci,  Ac,  Kolam Renang,  Track Lari"
https://www.rumah123.com/properti/bekasi/hos11367009/#qid~92ba0f74-8d24-4443-ba21-ef0fc8b60b12,"di Perumahan Harvest City Cluster Orchid, Bekasi",425000000.0,"Alam Sutera, Tangerang",Alam Sutera,Bekasi,2.0,1.0,90.0,65.0,SHM,2200.0,3.0,1.0,"Masjid, Keamanan 24 jam,  One Gate System,  Taman"
https://www.rumah123.com/properti/bekasi/hos11366370/#qid~73f0cd38-e13d-4d1b-9cd1-53819865449b,Rumah Baru Minimalis Modern Strategis,280000000.0,"Alam Sutera, Tangerang",Alam Sutera,Bekasi,2.0,1.0,70.0,40.0,SHM,1300.0,5.0,1.0,"Tempat Jemuran, Lapangan Bulu Tangkis, Lapangan Tenis,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, CCTV, Jalur Telepon,  Track Lari"
https://www.rumah123.com/properti/bekasi/hos11366324/#qid~73f0cd38-e13d-4d1b-9cd1-53819865449b,Rumah 2 Lantai Luas Modern,999000000.0,"BSD, Tangerang",BSD,Bekasi,6.0,2.0,127.0,190.0,SHM,3500.0,4.0,2.0,"Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, AC, Jalur Telepon"
https://www.rumah123.com/properti/bekasi/hos11365981/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rumah Kemang Pratama Ada Kolam Renang Pribadi W,5750000000.0,"Jimbaran, Badung",Jimbaran,Bekasi,5.0,4.0,400.0,398.0,SHM,6600.0,5.0,2.0," Mesin Cuci,  Akses Parkir,  Kolam Renang, Masjid, Keamanan 24 jam, Kolam Renang, Kulkas, Taman,  Playground, Wastafel, Lapangan Voli,  Masjid,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11365281/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Rumah 2 Lantai Bagus Murah Di Jatikramat,1500000000.0,"Bogor Barat, Bogor",Bogor Barat,Bekasi,3.0,2.0,100.0,136.0,SHM,1300.0,4.0,2.0,"Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Kolam Ikan,  Lapangan Basket,  Kitchen Set,  Mesin Cuci,  Track Lari"
https://www.rumah123.com/properti/bekasi/hos11365251/#qid~9ea4cd77-6b8e-48f8-9b23-f2105c559766,Di Jual Rumah Mewah 4 Lantai Di Jatiasih,6800000000.0,"Bojong Sari, Depok",Bojong Sari,Bekasi,8.0,9.0,700.0,1400.0,SHM,7700.0,4.0,4.0,"Lapangan Tenis,  AC, Masjid,  Lapangan Bulu Tangkis,  CCTV, Kulkas, Wastafel,  Pemanas Air, Jalur Telepon, Tempat Jemuran, Lapangan Bola,  Akses Parkir,  One Gate System,  Lapangan Voli, Keamanan 24 jam,  Taman,  Tempat Laundry,  Playground,  Tempat Gym,  Lapangan Basket,  Kitchen Set,  Mesin Cuci,  Kolam Renang,  Track Lari"
https://www.rumah123.com/properti/bekasi/hos11364929/#qid~1f9fac9e-5b2d-4f58-80c7-28c22ddc6538,"Rumah di Rawalambu,bekasi SHM Bagus",3000000000.0,"Cipayung, Depok",Cipayung,Bekasi,4.0,5.0,250.0,400.0,SHM,3300.0,4.0,1.0,Pemanas Air
https://www.rumah123.com/properti/bekasi/hos11293011/#qid~5c468ddd-be33-4f99-a6de-518003fecfff,"Rumah Design Minimalis Murah , Dekat Sumarecon Bekasi",168000000.0,"Jati Asih, Bekasi",Jati Asih,Bekasi,2.0,1.0,60.0,19.0,SHM,1300.0,5.0,1.0,"Lapangan Bola, Masjid, Taman, Wastafel,  Playground"
https://www.rumah123.com/properti/bekasi/hos11292651/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,Rumah 2 Lantai Baru di Bekasi Timur Regensi 2,870000000.0,"Kota Wisata, Bogor",Kota Wisata,Bekasi,3.0,1.0,90.0,80.0,SHM,2200.0,5.0,2.0,"Tempat Jemuran, Taman, Wastafel"
https://www.rumah123.com/properti/bekasi/hos11292455/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,Rumah sangat murah di Bekasi dekat stasiun,495000000.0,"Cinere, Depok",Cinere,Bekasi,2.0,1.0,86.0,45.0,SHM,1300.0,5.0,1.0," Jogging Track, Track Lari,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman, Kolam Renang,  CCTV, Ac, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11292377/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,Rumah praktis ekonomis dah dirilis biar laris,275000000.0,"Jatibening, Bekasi",Jatibening,Bekasi,2.0,1.0,60.0,36.0,SHM,0.0,5.0,1.0," Jalur Telepon,  Ac,  Jogging Track, Track Lari, Masjid, Keamanan 24 jam,  Taman, Taman, AC,  Masjid, CCTV, Jalur Telepon,  Keamanan"
https://www.rumah123.com/properti/bekasi/hos11292373/#qid~b6a1ef6a-da3d-43e4-ba42-62554d30a3bd,Rumah Modern Classik Berkwalitas,300000000.0,"Grand Wisata, Bekasi",Grand Wisata,Bekasi,2.0,2.0,70.0,70.0,SHM,1300.0,4.0,1.0,"Tempat Jemuran, Track Lari,  Akses Parkir,  One Gate System,  Kolam Renang, Masjid, Keamanan 24 jam,  Taman,  Tempat Laundry,  CCTV,  Playground, Wastafel, Jalur Telepon"
